Pricing_index,Reward,Period_index,product_1_demand,product_2_demand,resouce_1,resouce_2,constraint_0,constraint_1,constraint_2,c_1,c_2,use_price_index_1,use_price_index_2,use_price_index_3,use_infinite_price,alpha_k-1_n-1,alpha_k-1_n-2,alpha_k-2_n-1,alpha_k-2_n-2,alpha_k-3_n-1,alpha_k-3_n-2,beta_k-1_n-1,beta_k-1_n-2,beta_k-2_n-1,beta_k-2_n-2,beta_k-3_n-1,beta_k-3_n-2,theta_k-1_n-1,theta_k-1_n-2,theta_k-2_n-1,theta_k-2_n-2,theta_k-3_n-1,theta_k-3_n-2
4.0,0.0,921,0.0,0.0,647.0,2623.0,0.5431035925063118,8.0875,6.5939349501607465,8.0875,32.7875,0.0,0.5431035925063118,0.0,0.4568964074936882,3.0,1.0,525.0,72.0,58.0,74.0,1.0,3.0,29.0,482.0,28.0,12.0,0.8310945510767277,0.4241492666527374,0.9531771653019196,0.14061687021922897,0.6172815173969167,0.8024452466281229
4.0,0.0,922,0.0,0.0,647.0,2623.0,0.5504906659669789,8.189873417721518,6.683999382092653,8.189873417721518,33.20253164556962,0.0,0.5504906659669789,0.0,0.44950933403302107,3.0,1.0,525.0,72.0,58.0,74.0,1.0,3.0,29.0,482.0,28.0,12.0,0.7432123889458833,0.14296330639459984,0.9544161742885047,0.13778000638818408,0.7599278148853489,0.7906631060242267
2.0,6.0,923,1.0,0.0,647.0,2623.0,0.559675583941143,8.294871794871794,6.776936641428106,8.294871794871796,33.62820512820513,0.0,0.559675583941143,0.0,0.44032441605885697,3.0,1.0,525.0,72.0,58.0,74.0,1.0,3.0,29.0,482.0,28.0,12.0,0.5622572766672872,0.1859035509191035,0.9530850875586862,0.13433325201751192,0.7537531013260689,0.8568440454746423
4.0,0.0,924,0.0,0.0,633.0,2611.0,0.5558380552413923,8.220779220779221,6.757643899308752,8.220779220779221,33.90909090909091,0.0,0.5558380552413923,0.0,0.4441619447586077,3.0,1.0,526.0,72.0,58.0,74.0,1.0,3.0,29.0,483.0,28.0,12.0,0.9042212089443128,0.044240921400773424,0.9642570342191921,0.11729849742959245,0.6120581280652254,0.8608889154680872
2.0,6.0,925,1.0,0.0,633.0,2611.0,0.5712912016241335,8.328947368421053,6.846322967938761,8.328947368421053,34.35526315789474,0.0,0.5712912016241335,0.0,0.4287087983758665,3.0,1.0,526.0,72.0,58.0,74.0,1.0,3.0,29.0,483.0,28.0,12.0,0.4543203103791941,0.21115998872071404,0.9504450594382721,0.11572107744298958,0.555286155508267,0.8434811684233182
2.0,6.0,926,1.0,0.0,619.0,2599.0,0.5593613544843217,8.253333333333336,6.715947240763453,8.253333333333334,34.653333333333336,0.0,0.5593613544843217,0.0,0.44063864551567833,3.0,1.0,527.0,72.0,58.0,74.0,1.0,3.0,29.0,484.0,28.0,12.0,0.6867857794141146,0.04903164417012239,0.9402645079449142,0.14465629156136997,0.6768571761856743,0.8572701311991363
2.0,6.0,927,1.0,0.0,605.0,2587.0,0.5522638384982422,8.175675675675675,6.6799221969190405,8.175675675675675,34.95945945945946,0.0,0.5522638384982422,0.0,0.44773616150175777,3.0,1.0,528.0,72.0,58.0,74.0,1.0,3.0,29.0,485.0,28.0,12.0,0.981358963357238,0.14202771296081146,0.95211521445577,0.13402889517097072,0.5801808628617725,0.8701316848965555
2.0,6.0,928,1.0,0.0,591.0,2575.0,0.5494052066853676,8.095890410958905,6.60155672261778,8.095890410958905,35.273972602739725,0.0,0.5494052066853676,0.0,0.45059479331463237,3.0,1.0,529.0,72.0,58.0,74.0,1.0,3.0,29.0,486.0,28.0,12.0,0.9466511457762972,0.0615255379873296,0.9434740340462117,0.13882728370535452,0.6614196805541892,0.9032961930110246
2.0,6.0,929,1.0,0.0,577.0,2563.0,0.5335997105795994,8.01388888888889,6.520735093948532,8.01388888888889,35.59722222222222,0.0,0.5335997105795994,0.0,0.46640028942040057,3.0,1.0,530.0,72.0,58.0,74.0,1.0,3.0,29.0,487.0,28.0,12.0,0.6927531962315516,0.624852448797112,0.9569406454150261,0.1473974100539217,0.6882187596010664,0.8371186531022381
4.0,0.0,930,0.0,0.0,563.0,2551.0,0.540489028781059,7.929577464788732,6.502405793883778,7.929577464788732,35.929577464788736,0.0,0.540489028781059,0.0,0.459510971218941,3.0,1.0,531.0,72.0,58.0,74.0,1.0,3.0,29.0,488.0,28.0,12.0,0.9441078196926426,0.2687609644224723,0.9513062427889409,0.12298445641832727,0.6170881117824984,0.9116914682491831
2.0,6.0,931,1.0,0.0,563.0,2551.0,0.5377705413966026,8.042857142857143,6.569383984731065,8.042857142857143,36.44285714285714,0.0,0.5377705413966026,0.0,0.46222945860339737,3.0,1.0,531.0,72.0,58.0,74.0,1.0,3.0,29.0,488.0,28.0,12.0,0.856377376910075,0.11500872713175117,0.9612247546984464,0.13625279767969792,0.6753966299131506,0.8691228044994301
2.0,6.0,932,1.0,0.0,549.0,2539.0,0.5404102226680523,7.956521739130435,6.501712375772917,7.956521739130435,36.79710144927536,0.0,0.5404102226680523,0.0,0.4595897773319477,3.0,1.0,532.0,72.0,58.0,74.0,1.0,3.0,29.0,489.0,28.0,12.0,0.36864442004350295,0.09493557045616141,0.9471964345292804,0.13294224556567047,0.6539082735960391,0.8810676438951375
4.0,0.0,933,0.0,0.0,535.0,2527.0,0.5385376310451769,7.867647058823529,6.446912883344976,7.867647058823529,37.161764705882355,0.0,0.5385376310451769,0.0,0.46146236895482307,3.0,1.0,533.0,72.0,58.0,74.0,1.0,3.0,29.0,490.0,28.0,12.0,0.9903061476675495,0.09182420525601713,0.9457453464148914,0.1244404709588651,0.7598175704767836,0.8406124214092938
4.0,0.0,934,0.0,0.0,535.0,2527.0,0.5518968765745342,7.9850746268656705,6.55272521905724,7.985074626865671,37.71641791044776,0.0,0.5518968765745342,0.0,0.44810312342546577,3.0,1.0,533.0,72.0,58.0,74.0,1.0,3.0,29.0,490.0,28.0,12.0,0.9610852381039245,0.06173490513372392,0.9397093399415046,0.11931700932290766,0.650046864261434,0.8084132463328941
4.0,0.0,935,0.0,0.0,535.0,2527.0,0.5615998359849036,8.106060606060606,6.612541013181143,8.106060606060606,38.28787878787879,0.0,0.5615998359849036,0.0,0.4384001640150964,3.0,1.0,533.0,72.0,58.0,74.0,1.0,3.0,29.0,490.0,28.0,12.0,0.8120018472540589,0.048422918620886386,0.9249970568228275,0.1349012745839563,0.7543291156357516,0.8470776595628684
4.0,0.0,936,0.0,0.0,535.0,2527.0,0.5602737552264792,8.23076923076923,6.761194518303788,8.23076923076923,38.87692307692308,0.0,0.5602737552264792,0.0,0.43972624477352085,3.0,1.0,533.0,72.0,58.0,74.0,1.0,3.0,29.0,490.0,28.0,12.0,0.7921722900832993,0.028675330985534726,0.9563093973607341,0.11838992228279105,0.6680345296299017,0.8088469745879845
4.0,0.0,937,0.0,0.0,535.0,2527.0,0.5655829536940638,8.359375,6.835716855656642,8.359375,39.484375,0.0,0.5655829536940638,0.0,0.43441704630593625,3.0,1.0,533.0,72.0,58.0,74.0,1.0,3.0,29.0,490.0,28.0,12.0,0.5781622463994328,0.009224908921787955,0.9523719300790123,0.13153610888527603,0.7346119537477366,0.8327916099254238
4.0,0.0,938,0.0,0.0,535.0,2527.0,0.5815741666408254,8.492063492063492,6.981984248953632,8.492063492063492,40.111111111111114,0.0,0.5815741666408254,0.0,0.4184258333591746,3.0,1.0,533.0,72.0,58.0,74.0,1.0,3.0,29.0,490.0,28.0,12.0,0.748251642271403,0.09324710360641268,0.9524070062079398,0.11528727956772573,0.6635863023912207,0.8809631417460589
4.0,0.0,939,0.0,0.0,535.0,2527.0,0.5936089186911722,8.629032258064516,7.0978050088514015,8.629032258064516,40.75806451612903,0.0,0.5936089186911722,0.0,0.40639108130882784,3.0,1.0,533.0,72.0,58.0,74.0,1.0,3.0,29.0,490.0,28.0,12.0,0.8133175318405653,0.45731213426076933,0.9491068436986857,0.11355138095636394,0.7171984278773795,0.8356348133184492
2.0,9.0,940,1.0,1.0,535.0,2527.0,0.605916234804043,8.770491803278688,7.206788735509497,8.770491803278688,41.42622950819672,0.0,0.605916234804043,0.0,0.394083765195957,3.0,1.0,533.0,72.0,58.0,74.0,1.0,3.0,29.0,490.0,28.0,12.0,0.8347739359272479,0.3264536850125252,0.9429126486879559,0.11581658759072881,0.7170276978661947,0.848580196596179
4.0,0.0,941,0.0,0.0,510.0,2510.0,0.5747995659598415,8.499999999999998,6.906124915855512,8.5,41.833333333333336,0.0,0.5747995659598415,0.0,0.4252004340401585,3.0,1.0,534.0,73.0,58.0,74.0,1.0,3.0,29.0,490.0,28.0,12.0,0.3662435573320971,0.04952603822885057,0.939103624995768,0.14911933437990077,0.7120889413488534,0.8935881462819568
4.0,0.0,942,0.0,0.0,510.0,2510.0,0.5772010447062008,8.64406779661017,7.0430807534842454,8.64406779661017,42.54237288135593,0.0,0.5772010447062008,0.0,0.4227989552937992,3.0,1.0,534.0,73.0,58.0,74.0,1.0,3.0,29.0,490.0,28.0,12.0,0.7875662878473361,0.15296716377521943,0.9571649371826967,0.14322965521265743,0.6716558832951658,0.9029818596137779
2.0,6.0,943,1.0,0.0,510.0,2510.0,0.5998076845568615,8.793103448275861,7.1999943061984695,8.793103448275861,43.275862068965516,0.0,0.5998076845568615,0.0,0.4001923154431385,3.0,1.0,534.0,73.0,58.0,74.0,1.0,3.0,29.0,490.0,28.0,12.0,0.43806963049501646,0.3854683209284454,0.9474655184507603,0.12685036559560844,0.6922525384740614,0.7994516106080121
4.0,0.0,944,0.0,0.0,496.0,2498.0,0.6096312900880869,8.701754385964913,7.220700920320857,8.701754385964913,43.824561403508774,0.0,0.6096312900880869,0.0,0.3903687099119131,3.0,1.0,535.0,73.0,58.0,74.0,1.0,3.0,29.0,491.0,28.0,12.0,0.6789680783119808,0.40226440600567914,0.9503083621544124,0.08813470406407227,0.6774607479440327,0.8590259474806959
4.0,0.0,945,0.0,0.0,496.0,2498.0,0.4916696045141584,8.857142857142858,5.588888356642329,8.857142857142858,44.607142857142854,0.0,0.0,0.4916696045141584,0.5083303954858416,3.0,1.0,535.0,73.0,58.0,74.0,1.0,3.0,29.0,491.0,28.0,12.0,0.9902660977812594,0.26412312198614907,0.9533809397545802,0.13113917641315384,0.5639788379624332,0.9198833156638948
2.0,6.0,946,1.0,0.0,496.0,2498.0,0.6243941134937123,9.01818181818182,7.431350498486166,9.018181818181818,45.41818181818182,0.0,0.6243941134937123,0.0,0.3756058865062877,3.0,1.0,535.0,73.0,58.0,74.0,1.0,3.0,29.0,491.0,28.0,12.0,0.8384511844113227,0.054686723959360355,0.9468261647136187,0.10795690933477058,0.7562075416041669,0.8310547524227166
4.0,0.0,947,0.0,0.0,482.0,2486.0,0.6078245189181971,8.925925925925926,7.264108265393458,8.925925925925926,46.03703703703704,0.0,0.6078245189181971,0.0,0.3921754810818029,3.0,1.0,536.0,73.0,58.0,74.0,1.0,3.0,29.0,492.0,28.0,12.0,0.6957685245253532,0.1870399516389854,0.9360607350547668,0.14365339345505504,0.6631148225881582,0.8370524147119571
2.0,6.0,948,1.0,0.0,482.0,2486.0,0.628384630488127,9.09433962264151,7.494606033133916,9.09433962264151,46.905660377358494,0.0,0.628384630488127,0.0,0.371615369511873,3.0,1.0,536.0,73.0,58.0,74.0,1.0,3.0,29.0,492.0,28.0,12.0,0.7041692214122519,0.5369898987309014,0.9488992132236611,0.10799813967634303,0.6849651926428113,0.9130877286295186
4.0,0.0,949,0.0,0.0,468.0,2474.0,0.6124726424344885,9.0,7.324092429103434,9.0,47.57692307692308,0.0,0.6124726424344885,0.0,0.3875273575655115,3.0,1.0,537.0,73.0,58.0,74.0,1.0,3.0,29.0,493.0,28.0,12.0,0.9178447181800327,0.1253050465746928,0.9365794685255071,0.14385648446267763,0.7981291766155099,0.8591064305078099
4.0,0.0,950,0.0,0.0,468.0,2474.0,0.6158645731471553,9.176470588235293,7.463853746411068,9.176470588235293,48.509803921568626,0.0,0.6158645731471553,0.0,0.38413542685284474,3.0,1.0,537.0,73.0,58.0,74.0,1.0,3.0,29.0,493.0,28.0,12.0,0.7308069410111467,0.12652755685974745,0.9485756952202758,0.14728035304199508,0.7385572296563339,0.8090471375980082
4.0,0.0,951,0.0,0.0,468.0,2474.0,0.6362109804382796,9.360000000000001,7.650403630079366,9.36,49.48,0.0,0.6362109804382796,0.0,0.3637890195617204,3.0,1.0,537.0,73.0,58.0,74.0,1.0,3.0,29.0,493.0,28.0,12.0,0.9451799604559993,0.0798682859165128,0.9469986924965271,0.1321926353002796,0.7311095987556195,0.8803938202370468
4.0,0.0,952,0.0,0.0,468.0,2474.0,0.6352763015467773,9.551020408163266,7.767316788560884,9.551020408163266,50.48979591836735,0.0,0.6352763015467773,0.0,0.3647236984532227,3.0,1.0,537.0,73.0,58.0,74.0,1.0,3.0,29.0,493.0,28.0,12.0,0.6201887191035651,0.23923215897437136,0.9567943124447008,0.14902862316695256,0.7237302791428515,0.817705481433978
2.0,6.0,953,1.0,0.0,468.0,2474.0,0.6914159305977097,9.75,8.06213705476619,9.75,51.541666666666664,0.0,0.6914159305977097,0.0,0.30858406940229033,3.0,1.0,537.0,73.0,58.0,74.0,1.0,3.0,29.0,493.0,28.0,12.0,0.7241834691730139,0.06011691928453398,0.9315504659263935,0.09634463206872651,0.6926224726315898,0.8448571265520718
2.0,6.0,954,1.0,0.0,454.0,2462.0,0.645864986024348,9.659574468085106,7.878773220535879,9.659574468085106,52.38297872340426,0.0,0.645864986024348,0.0,0.35413501397565195,3.0,1.0,538.0,73.0,58.0,74.0,1.0,3.0,29.0,494.0,28.0,12.0,0.9018528139096209,0.5312682775462156,0.9581707231765672,0.14014884891695925,0.7012340805181931,0.8690577349041356
2.0,0.0,955,0.0,0.0,440.0,2450.0,0.6459397380244243,9.565217391304348,7.816909482628507,9.565217391304348,53.26086956521739,0.0,0.6459397380244243,0.0,0.3540602619755757,3.0,1.0,539.0,73.0,58.0,74.0,1.0,3.0,29.0,495.0,28.0,12.0,0.6753508785058931,0.4861764953207179,0.9528482329082705,0.13348583527169822,0.7468259623708733,0.8895215729362318
4.0,0.0,956,0.0,0.0,440.0,2450.0,0.6552717259676124,9.777777777777777,7.937255663551846,9.777777777777779,54.44444444444444,0.0,0.6552717259676124,0.0,0.3447282740323876,3.0,1.0,539.0,73.0,58.0,74.0,1.0,3.0,30.0,496.0,28.0,12.0,0.7841909883931587,0.001002229724681166,0.9457028107726888,0.15289776344395473,0.6627822509033321,0.9047306574218407
4.0,0.0,957,0.0,0.0,440.0,2450.0,0.678696279640059,10.0,8.190681316823998,10.0,55.68181818181818,0.0,0.678696279640059,0.0,0.32130372035994104,3.0,1.0,539.0,73.0,58.0,74.0,1.0,3.0,30.0,496.0,28.0,12.0,0.9624981315279815,0.6589693748515766,0.9529060367918195,0.126676967448841,0.6410684160981289,0.8813667226260108
4.0,0.0,958,0.0,0.0,440.0,2450.0,0.7006868863285272,10.232558139534884,8.406109396550159,10.232558139534884,56.97674418604651,0.0,0.7006868863285272,0.0,0.29931311367147284,3.0,1.0,539.0,73.0,58.0,74.0,1.0,3.0,30.0,496.0,28.0,12.0,0.7720504376302263,0.031197523118286937,0.9507816076805993,0.11751524208983681,0.7169878914479821,0.8962076617169643
2.0,6.0,959,1.0,0.0,440.0,2450.0,0.7116149165882246,10.476190476190476,8.58643805898181,10.476190476190476,58.333333333333336,0.0,0.7116149165882246,0.0,0.2883850834117754,3.0,1.0,539.0,73.0,58.0,74.0,1.0,3.0,30.0,496.0,28.0,12.0,0.26774675246003987,0.281041240945442,0.9535300825055827,0.12475379228729268,0.715970048072225,0.8250908942452765
4.0,0.0,960,0.0,0.0,426.0,2438.0,0.7124548898417246,10.390243902439025,8.520727536647188,10.390243902439025,59.46341463414634,0.0,0.7124548898417246,0.0,0.28754511015827544,3.0,1.0,540.0,73.0,58.0,74.0,1.0,3.0,30.0,497.0,28.0,12.0,0.9408655845787435,0.30175822621055437,0.9457708783500365,0.12208449950821955,0.6665467498906262,0.8954809920960473
2.0,6.0,961,1.0,0.0,426.0,2438.0,0.7207663168415982,10.650000000000002,8.743080479501117,10.65,60.95,0.0,0.7207663168415982,0.0,0.2792336831584018,3.0,1.0,540.0,73.0,58.0,74.0,1.0,3.0,30.0,497.0,28.0,12.0,0.9575401512565191,0.08858491492645773,0.9605342453679334,0.12076916096730893,0.6189270350432475,0.8419193091267708
2.0,6.0,962,1.0,0.0,412.0,2426.0,0.7206121817504239,10.564102564102564,8.61971120151589,10.564102564102564,62.205128205128204,0.0,0.7206121817504239,0.0,0.27938781824957615,3.0,1.0,541.0,73.0,58.0,74.0,1.0,3.0,30.0,498.0,28.0,12.0,0.7839239257412429,0.5901123426134625,0.9399783437660272,0.13638211308879528,0.6852680223361791,0.8410401985626336
4.0,0.0,963,0.0,0.0,398.0,2414.0,0.7160189948362521,10.473684210526315,8.609192352353897,10.473684210526315,63.526315789473685,0.0,0.7160189948362521,0.0,0.2839810051637479,3.0,1.0,542.0,73.0,58.0,74.0,1.0,3.0,30.0,499.0,28.0,12.0,0.7952010921245593,0.18078393926414849,0.9535855966102267,0.1161331056438784,0.6857134379933113,0.8493895038505902
2.0,6.0,964,1.0,0.0,398.0,2414.0,0.7364694094673351,10.756756756756756,8.817094557630986,10.756756756756756,65.24324324324324,0.0,0.7364694094673351,0.0,0.2635305905326649,3.0,1.0,542.0,73.0,58.0,74.0,1.0,3.0,30.0,499.0,28.0,12.0,0.6666081246216629,0.39743637220331035,0.946193874992549,0.123557182279056,0.6368388757623217,0.8208214499522161
4.0,0.0,965,0.0,0.0,384.0,2402.0,0.7177308897048209,10.666666666666666,8.738844826445122,10.666666666666666,66.72222222222223,0.0,0.7177308897048209,0.0,0.2822691102951791,3.0,1.0,543.0,73.0,58.0,74.0,1.0,3.0,30.0,500.0,28.0,12.0,0.7071153162012104,0.21445972871781083,0.9616768168692245,0.1271069545500921,0.6027195379777314,0.8276547420528687
2.0,6.0,966,1.0,0.0,384.0,2402.0,0.7381056875370918,10.971428571428572,8.973675188614964,10.971428571428572,68.62857142857143,0.0,0.7381056875370918,0.0,0.2618943124629082,3.0,1.0,543.0,73.0,58.0,74.0,1.0,3.0,30.0,500.0,28.0,12.0,0.9835942129647639,0.6824328977558354,0.9582788043921533,0.13167294808941077,0.6621521376334517,0.8132035744724277
4.0,0.0,967,0.0,0.0,370.0,2390.0,0.7289708491927592,10.882352941176471,8.856100170271809,10.882352941176471,70.29411764705883,0.0,0.7289708491927592,0.0,0.27102915080724077,3.0,1.0,544.0,73.0,58.0,74.0,1.0,3.0,30.0,501.0,28.0,12.0,0.6348736015091188,0.0339989160686362,0.9515256627961579,0.14609268000629885,0.7080584860904925,0.8484990267761617
2.0,6.0,968,1.0,0.0,370.0,2390.0,0.772701930515506,11.212121212121213,9.243890516428134,11.212121212121213,72.42424242424242,0.0,0.772701930515506,0.0,0.22729806948449405,3.0,1.0,544.0,73.0,58.0,74.0,1.0,3.0,30.0,501.0,28.0,12.0,0.8191508854955565,0.09232467470104658,0.9522970488442667,0.10710191945757598,0.7187108804090053,0.8796982041053828
2.0,6.0,969,1.0,0.0,356.0,2378.0,0.7473143484373785,11.125,9.012393674014621,11.125,74.3125,0.0,0.7473143484373785,0.0,0.25268565156262146,3.0,1.0,545.0,73.0,58.0,74.0,1.0,3.0,30.0,502.0,28.0,12.0,0.595798560958959,0.15095798522026146,0.9390902948789172,0.1581251191428147,0.7603100135095426,0.8499778120967587
4.0,0.0,970,0.0,0.0,342.0,2366.0,0.7583250898952301,11.032258064516132,9.071686013120086,11.03225806451613,76.3225806451613,0.0,0.7583250898952301,0.0,0.24167491010476994,3.0,1.0,546.0,73.0,58.0,74.0,1.0,3.0,30.0,503.0,28.0,12.0,0.7023969401627014,0.17917458641329398,0.9491898109782879,0.11450303677202842,0.6461985426662358,0.8723313991736111
2.0,6.0,971,1.0,0.0,342.0,2366.0,0.769521495566549,11.4,9.308537877052254,11.4,78.86666666666666,0.0,0.769521495566549,0.0,0.23047850443345097,3.0,1.0,546.0,73.0,58.0,74.0,1.0,3.0,30.0,503.0,28.0,12.0,0.8759420033185341,0.47473931758260357,0.9514483352925487,0.13582948076686976,0.6958721181394408,0.911439142850777
2.0,6.0,972,1.0,0.0,328.0,2354.0,0.768327261607016,11.310344827586206,9.24747361269966,11.310344827586206,81.17241379310344,0.0,0.768327261607016,0.0,0.23167273839298397,3.0,1.0,547.0,73.0,58.0,74.0,1.0,3.0,30.0,504.0,28.0,12.0,0.8047850711014239,0.16599567742378665,0.9482368461838488,0.13140207443482202,0.7340983026483208,0.8526609199363631
4.0,0.0,973,0.0,0.0,314.0,2342.0,0.7643017506724493,11.214285714285714,9.193053353610004,11.214285714285714,83.64285714285714,0.0,0.7643017506724493,0.0,0.23569824932755068,3.0,1.0,548.0,73.0,58.0,74.0,1.0,3.0,30.0,505.0,28.0,12.0,0.7224781642211279,0.05171198220513771,0.9507340708976146,0.12384657642395903,0.6831213131938598,0.8490599526982594
2.0,6.0,974,1.0,0.0,314.0,2342.0,0.7968997452296064,11.62962962962963,9.535375145974715,11.62962962962963,86.74074074074075,0.0,0.7968997452296064,0.0,0.20310025477039362,3.0,1.0,548.0,73.0,58.0,74.0,1.0,3.0,30.0,505.0,28.0,12.0,0.6566300771145921,0.30548786824595286,0.9460245831782665,0.1226588807718684,0.654202192814338,0.852029573358433
2.0,6.0,975,1.0,0.0,300.0,2330.0,0.8074781968760338,11.538461538461538,9.521323214586907,11.538461538461538,89.61538461538461,0.0,0.8074781968760338,0.0,0.19252180312396616,3.0,1.0,549.0,73.0,58.0,74.0,1.0,3.0,30.0,506.0,28.0,12.0,0.3392495584534385,0.35007035170707684,0.9396488141312733,0.10312898964224085,0.6991534509984888,0.8448635917174074
2.0,6.0,976,1.0,0.0,286.0,2318.0,0.7777337590485621,11.44,9.358444792211248,11.44,92.72,0.0,0.7777337590485621,0.0,0.22226624095143788,3.0,1.0,550.0,73.0,58.0,74.0,1.0,3.0,30.0,507.0,28.0,12.0,0.9716122925934665,0.28905139735734675,0.9486390214937857,0.12985978307817705,0.7578052896594693,0.8265725020383686
2.0,6.0,977,1.0,0.0,272.0,2306.0,0.7776812237698822,11.333333333333334,9.262716015842972,11.333333333333334,96.08333333333333,0.0,0.7776812237698822,0.0,0.22231877623011775,3.0,1.0,551.0,73.0,58.0,74.0,1.0,3.0,30.0,508.0,28.0,12.0,0.8432437310507825,0.26473979734575387,0.9379249269070956,0.13111715719066513,0.7510035828702434,0.8407218833429497
2.0,6.0,978,1.0,0.0,258.0,2294.0,0.7696729273343186,11.217391304347828,9.195734163650451,11.217391304347826,99.73913043478261,0.0,0.7696729273343186,0.0,0.23032707266568142,3.0,1.0,552.0,73.0,58.0,74.0,1.0,3.0,30.0,509.0,28.0,12.0,0.6167237663337126,0.4566999943591387,0.9443919173626127,0.12297677306679126,0.6486678933468462,0.8238356305922523
4.0,0.0,979,0.0,0.0,244.0,2282.0,0.7503035961916774,11.090909090909092,9.071063145594188,11.090909090909092,103.72727272727273,0.0,0.7503035961916774,0.0,0.2496964038083226,3.0,1.0,553.0,73.0,58.0,74.0,1.0,3.0,30.0,510.0,28.0,12.0,0.6700703019859514,0.40288321940355915,0.9528863011302984,0.13104426690510346,0.6580922389869615,0.889939411626953
2.0,6.0,980,1.0,0.0,244.0,2282.0,0.7999128490000607,11.619047619047619,9.535564445673081,11.619047619047619,108.66666666666667,0.0,0.7999128490000607,0.0,0.20008715099993934,3.0,1.0,553.0,73.0,58.0,74.0,1.0,3.0,30.0,510.0,28.0,12.0,0.6768279486569985,0.3134356511534736,0.9435699447005199,0.11958297054892636,0.6442585915922787,0.8727725607314278
2.0,6.0,981,1.0,0.0,230.0,2270.0,0.7888493617998911,11.5,9.439816035809537,11.5,113.5,0.0,0.7888493617998911,0.0,0.21115063820010893,3.0,1.0,554.0,73.0,58.0,74.0,1.0,3.0,30.0,511.0,28.0,12.0,0.33771999645205825,0.5336651055512841,0.9474390830784691,0.11945891478337005,0.7536712543036808,0.8222064135824465
4.0,0.0,982,0.0,0.0,216.0,2258.0,0.7649268320700072,11.368421052631579,9.27114534822603,11.368421052631579,118.84210526315789,0.0,0.7649268320700072,0.0,0.23507316792999278,3.0,1.0,555.0,73.0,58.0,74.0,1.0,3.0,30.0,512.0,28.0,12.0,0.9861371369171008,0.21631246198100287,0.9518197641493636,0.13969326296777176,0.6987858202370782,0.8485132813389302
4.0,0.0,983,0.0,0.0,216.0,2258.0,0.8191358238796596,12.0,9.821560155171692,12.0,125.44444444444444,0.0,0.8191358238796596,0.0,0.18086417612034045,3.0,1.0,555.0,73.0,58.0,74.0,1.0,3.0,30.0,512.0,28.0,12.0,0.5326618383829282,0.18774567582153634,0.9458662509553409,0.12795069408988863,0.6861939351063447,0.8496462511213282
